transaction_id,investor_id,amfi_code,transaction_type,amount,transaction_date,kyc_status,state
TXN007927,INV00362,SCH031,SIP,10000.0,2026-05-21,Verified,Rajasthan
TXN007928,INV00362,SCH031,SIP,10000.0,2026-06-20,Verified,Rajasthan
TXN007929,INV00363,SCH019,SIP,5000.0,2024-09-01,Pending,Uttar Pradesh
TXN007930,INV00363,SCH019,SIP,5000.0,2024-10-01,Verified,Uttar Pradesh
TXN007931,INV00363,SCH019,SIP,5000.0,2024-10-31,Verified,Uttar Pradesh
TXN007932,INV00363,SCH019,SIP,5000.0,2024-11-30,Verified,Uttar Pradesh
TXN007933,INV00363,SCH019,SIP,5000.0,2024-12-30,Pending,Uttar Pradesh
TXN007934,INV00363,SCH019,SIP,5000.0,2025-01-29,Verified,Uttar Pradesh
TXN007935,INV00363,SCH019,SIP,5000.0,2025-02-28,Verified,Uttar Pradesh
TXN007936,INV00363,SCH019,SIP,5000.0,2025-03-30,Verified,Uttar Pradesh
TXN007937,INV00363,SCH019,SIP,5000.0,2025-04-29,Verified,Uttar Pradesh
TXN007938,INV00363,SCH019,SIP,5000.0,2025-05-29,Verified,Uttar Pradesh
TXN007939,INV00363,SCH019,SIP,5000.0,2025-06-28,Verified,Uttar Pradesh
TXN007940,INV00363,SCH019,SIP,5000.0,2025-07-28,Verified,Uttar Pradesh
TXN007941,INV00363,SCH019,SIP,5000.0,2025-08-27,Verified,Uttar Pradesh
TXN007942,INV00363,SCH019,SIP,5000.0,2025-09-26,Verified,Uttar Pradesh
TXN007943,INV00363,SCH019,SIP,5000.0,2025-10-26,Verified,Uttar Pradesh
TXN007944,INV00363,SCH019,SIP,5000.0,2025-11-25,Pending,Uttar Pradesh
TXN007945,INV00363,SCH019,SIP,5000.0,2025-12-25,Pending,Uttar Pradesh
TXN007946,INV00363,SCH019,SIP,5000.0,2026-01-24,Pending,Uttar Pradesh
TXN007947,INV00363,SCH019,SIP,5000.0,2026-02-23,Verified,Uttar Pradesh
TXN007948,INV00363,SCH019,SIP,5000.0,2026-03-25,Verified,Uttar Pradesh
TXN007949,INV00363,SCH019,SIP,5000.0,2026-04-24,Verified,Uttar Pradesh
TXN007950,INV00363,SCH019,SIP,5000.0,2026-05-24,Verified,Uttar Pradesh
TXN007951,INV00364,SCH002,SIP,20000.0,2023-08-01,Verified,Haryana
TXN007952,INV00364,SCH034,SIP,20000.0,2023-08-31,Verified,Haryana
TXN007953,INV00364,SCH034,SIP,20000.0,2023-09-30,Verified,Haryana
TXN007954,INV00364,SCH034,SIP,20000.0,2023-10-30,Verified,Haryana
TXN007955,INV00364,SCH002,SIP,20000.0,2023-11-29,Pending,Haryana
TXN007956,INV00364,SCH002,SIP,20000.0,2023-12-29,Verified,Haryana
TXN007957,INV00364,SCH002,SIP,20000.0,2024-01-28,Pending,Haryana
TXN007958,INV00364,SCH002,SIP,20000.0,2024-02-27,Verified,Haryana
TXN007959,INV00364,SCH034,SIP,20000.0,2024-03-28,Verified,Haryana
TXN007960,INV00364,SCH002,SIP,20000.0,2024-04-27,Pending,Haryana
TXN007961,INV00364,SCH034,SIP,20000.0,2024-05-27,Verified,Haryana
TXN007962,INV00364,SCH002,SIP,20000.0,2024-06-26,Verified,Haryana
TXN007963,INV00364,SCH034,SIP,20000.0,2024-07-26,Verified,Haryana
TXN007964,INV00364,SCH034,SIP,20000.0,2024-08-25,Verified,Haryana
TXN007965,INV00364,SCH034,SIP,20000.0,2024-09-24,Verified,Haryana
TXN007966,INV00364,SCH034,SIP,20000.0,2024-10-24,Verified,Haryana
TXN007967,INV00364,SCH034,SIP,20000.0,2024-11-23,Verified,Haryana
TXN007968,INV00364,SCH002,SIP,20000.0,2024-12-23,Verified,Haryana
TXN007969,INV00364,SCH034,SIP,20000.0,2025-01-22,Pending,Haryana
TXN007970,INV00364,SCH034,SIP,20000.0,2025-02-21,Verified,Haryana
TXN007971,INV00364,SCH034,SIP,20000.0,2025-03-23,Verified,Haryana
TXN007972,INV00364,SCH034,SIP,20000.0,2025-04-22,Verified,Haryana
TXN007973,INV00364,SCH034,SIP,20000.0,2025-05-22,Verified,Haryana
TXN007974,INV00364,SCH034,SIP,20000.0,2025-06-21,Verified,Haryana
TXN007975,INV00364,SCH002,SIP,20000.0,2025-07-21,Verified,Haryana
TXN007976,INV00364,SCH034,SIP,20000.0,2025-08-20,Verified,Haryana
TXN007977,INV00364,SCH034,SIP,20000.0,2025-09-19,Verified,Haryana
TXN007978,INV00364,SCH002,SIP,20000.0,2025-10-19,Verified,Haryana
TXN007979,INV00364,SCH034,SIP,20000.0,2025-11-18,Verified,Haryana
TXN007980,INV00364,SCH034,SIP,20000.0,2025-12-18,Verified,Haryana
TXN007981,INV00364,SCH002,SIP,20000.0,2026-01-17,Verified,Haryana
TXN007982,INV00364,SCH034,SIP,20000.0,2026-02-16,Verified,Haryana
TXN007983,INV00364,SCH002,SIP,20000.0,2026-03-18,Verified,Haryana
TXN007984,INV00364,SCH002,SIP,20000.0,2026-04-17,Pending,Haryana
TXN007985,INV00364,SCH034,SIP,20000.0,2026-05-17,Verified,Haryana
TXN007986,INV00364,SCH002,SIP,20000.0,2026-06-16,Pending,Haryana
TXN007987,INV00365,SCH005,Lumpsum,50000.0,2024-01-20,Verified,Tamil Nadu
TXN007988,INV00365,SCH005,Lumpsum,25000.0,2024-08-13,Pending,Tamil Nadu
TXN007989,INV00366,SCH019,SIP,5000.0,2023-02-01,Verified,Rajasthan
TXN007990,INV00366,SCH019,SIP,5000.0,2023-03-03,Verified,Rajasthan
TXN007991,INV00366,SCH019,SIP,5000.0,2023-04-02,Verified,Rajasthan
TXN007992,INV00366,SCH019,SIP,5000.0,2023-05-02,Verified,Rajasthan
TXN007993,INV00366,SCH019,SIP,5000.0,2023-06-01,Pending,Rajasthan
TXN007994,INV00366,SCH019,SIP,5000.0,2023-07-01,Verified,Rajasthan
TXN007995,INV00366,SCH019,SIP,5000.0,2023-07-31,Failed,Rajasthan
TXN007996,INV00366,SCH019,SIP,5000.0,2023-08-30,Pending,Rajasthan
TXN007997,INV00366,SCH019,SIP,5000.0,2023-09-29,Verified,Rajasthan
TXN007998,INV00366,SCH019,SIP,5000.0,2023-10-29,Verified,Rajasthan
TXN007999,INV00366,SCH019,SIP,5000.0,2023-11-28,Verified,Rajasthan
TXN008000,INV00366,SCH019,SIP,5000.0,2023-12-28,Verified,Rajasthan
TXN008001,INV00366,SCH019,SIP,5000.0,2024-01-27,Verified,Rajasthan
TXN008002,INV00366,SCH019,SIP,5000.0,2024-02-26,Verified,Rajasthan
TXN008003,INV00366,SCH019,SIP,5000.0,2024-03-27,Verified,Rajasthan
TXN008004,INV00366,SCH019,SIP,5000.0,2024-04-26,Verified,Rajasthan
TXN008005,INV00366,SCH019,SIP,5000.0,2024-05-26,Verified,Rajasthan
TXN008006,INV00366,SCH019,SIP,5000.0,2024-06-25,Pending,Rajasthan
TXN008007,INV00366,SCH019,SIP,5000.0,2024-07-25,Verified,Rajasthan
TXN008008,INV00366,SCH019,SIP,5000.0,2024-08-24,Verified,Rajasthan
TXN008009,INV00366,SCH019,SIP,5000.0,2024-09-23,Verified,Rajasthan
TXN008010,INV00366,SCH019,SIP,5000.0,2024-10-23,Verified,Rajasthan
TXN008011,INV00366,SCH019,SIP,5000.0,2024-11-22,Pending,Rajasthan
TXN008012,INV00366,SCH019,SIP,5000.0,2024-12-22,Verified,Rajasthan
TXN008013,INV00366,SCH019,SIP,5000.0,2025-01-21,Verified,Rajasthan
TXN008014,INV00366,SCH019,SIP,5000.0,2025-02-20,Failed,Rajasthan
TXN008015,INV00366,SCH019,SIP,5000.0,2025-03-22,Verified,Rajasthan
TXN008016,INV00366,SCH019,SIP,5000.0,2025-04-21,Verified,Rajasthan
TXN008017,INV00366,SCH019,SIP,5000.0,2025-05-21,Verified,Rajasthan
TXN008018,INV00366,SCH019,SIP,5000.0,2025-06-20,Verified,Rajasthan
TXN008019,INV00366,SCH019,SIP,5000.0,2025-07-20,Verified,Rajasthan
TXN008020,INV00366,SCH019,SIP,5000.0,2025-08-19,Verified,Rajasthan
TXN008021,INV00366,SCH019,SIP,5000.0,2025-09-18,Verified,Rajasthan
TXN008022,INV00366,SCH019,SIP,5000.0,2025-10-18,Pending,Rajasthan
TXN008023,INV00366,SCH019,SIP,5000.0,2025-11-17,Verified,Rajasthan
TXN008024,INV00366,SCH019,SIP,5000.0,2025-12-17,Failed,Rajasthan
TXN008025,INV00366,SCH019,SIP,5000.0,2026-01-16,Verified,Rajasthan
TXN008026,INV00366,SCH019,SIP,5000.0,2026-02-15,Verified,Rajasthan
TXN008027,INV00366,SCH019,SIP,5000.0,2026-03-17,Verified,Rajasthan
TXN008028,INV00366,SCH019,SIP,5000.0,2026-04-16,Verified,Rajasthan
TXN008029,INV00366,SCH019,SIP,5000.0,2026-05-16,Verified,Rajasthan
TXN008030,INV00366,SCH019,SIP,5000.0,2026-06-15,Verified,Rajasthan
TXN008031,INV00367,SCH037,Lumpsum,250000.0,2023-10-25,Verified,Tamil Nadu
TXN008032,INV00368,SCH007,SIP,5000.0,2022-05-01,Verified,Tamil Nadu
TXN008033,INV00368,SCH007,SIP,5000.0,2022-05-31,Verified,Tamil Nadu
TXN008034,INV00368,SCH007,SIP,5000.0,2022-06-30,Verified,Tamil Nadu
TXN008035,INV00368,SCH007,SIP,5000.0,2022-07-30,Verified,Tamil Nadu
TXN008036,INV00368,SCH007,SIP,5000.0,2022-08-29,Verified,Tamil Nadu
TXN008037,INV00368,SCH007,SIP,5000.0,2022-09-28,Verified,Tamil Nadu
TXN008038,INV00368,SCH007,SIP,5000.0,2022-10-28,Pending,Tamil Nadu
TXN008039,INV00368,SCH007,SIP,5000.0,2022-11-27,Verified,Tamil Nadu
TXN008040,INV00368,SCH007,SIP,5000.0,2022-12-27,Verified,Tamil Nadu
TXN008041,INV00368,SCH007,SIP,5000.0,2023-01-26,Verified,Tamil Nadu
TXN008042,INV00368,SCH007,SIP,5000.0,2023-02-25,Verified,Tamil Nadu
TXN008043,INV00368,SCH007,SIP,5000.0,2023-03-27,Verified,Tamil Nadu
TXN008044,INV00368,SCH007,SIP,5000.0,2023-04-26,Verified,Tamil Nadu
TXN008045,INV00368,SCH007,SIP,5000.0,2023-05-26,Pending,Tamil Nadu
TXN008046,INV00368,SCH007,SIP,5000.0,2023-06-25,Verified,Tamil Nadu
TXN008047,INV00368,SCH007,SIP,5000.0,2023-07-25,Verified,Tamil Nadu
TXN008048,INV00368,SCH007,SIP,5000.0,2023-08-24,Verified,Tamil Nadu
TXN008049,INV00368,SCH007,SIP,5000.0,2023-09-23,Verified,Tamil Nadu
TXN008050,INV00368,SCH007,SIP,5000.0,2023-10-23,Verified,Tamil Nadu
TXN008051,INV00368,SCH007,SIP,5000.0,2023-11-22,Verified,Tamil Nadu
TXN008052,INV00368,SCH007,SIP,5000.0,2023-12-22,Verified,Tamil Nadu
TXN008053,INV00368,SCH007,SIP,5000.0,2024-01-21,Verified,Tamil Nadu
TXN008054,INV00368,SCH007,SIP,5000.0,2024-02-20,Pending,Tamil Nadu
TXN008055,INV00368,SCH007,SIP,5000.0,2024-03-21,Verified,Tamil Nadu
TXN008056,INV00368,SCH007,SIP,5000.0,2024-04-20,Verified,Tamil Nadu
TXN008057,INV00368,SCH007,SIP,5000.0,2024-05-20,Verified,Tamil Nadu
TXN008058,INV00368,SCH007,SIP,5000.0,2024-06-19,Verified,Tamil Nadu
TXN008059,INV00368,SCH007,SIP,5000.0,2024-07-19,Verified,Tamil Nadu
TXN008060,INV00368,SCH007,SIP,5000.0,2024-08-18,Verified,Tamil Nadu
TXN008061,INV00368,SCH007,SIP,5000.0,2024-09-17,Verified,Tamil Nadu
TXN008062,INV00368,SCH007,SIP,5000.0,2024-10-17,Pending,Tamil Nadu
TXN008063,INV00368,SCH007,SIP,5000.0,2024-11-16,Verified,Tamil Nadu
TXN008064,INV00368,SCH007,SIP,5000.0,2024-12-16,Verified,Tamil Nadu
TXN008065,INV00368,SCH007,SIP,5000.0,2025-01-15,Verified,Tamil Nadu
TXN008066,INV00368,SCH007,SIP,5000.0,2025-02-14,Verified,Tamil Nadu
TXN008067,INV00368,SCH007,SIP,5000.0,2025-03-16,Verified,Tamil Nadu
TXN008068,INV00368,SCH007,SIP,5000.0,2025-04-15,Verified,Tamil Nadu
TXN008069,INV00368,SCH007,SIP,5000.0,2025-05-15,Verified,Tamil Nadu
TXN008070,INV00368,SCH007,SIP,5000.0,2025-06-14,Verified,Tamil Nadu
TXN008071,INV00368,SCH007,SIP,5000.0,2025-07-14,Verified,Tamil Nadu
TXN008072,INV00368,SCH007,SIP,5000.0,2025-08-13,Pending,Tamil Nadu
TXN008073,INV00368,SCH007,SIP,5000.0,2025-09-12,Verified,Tamil Nadu
TXN008074,INV00368,SCH007,SIP,5000.0,2025-10-12,Verified,Tamil Nadu
TXN008075,INV00368,SCH007,SIP,5000.0,2025-11-11,Verified,Tamil Nadu
TXN008076,INV00368,SCH007,SIP,5000.0,2025-12-11,Pending,Tamil Nadu
TXN008077,INV00368,SCH007,SIP,5000.0,2026-01-10,Verified,Tamil Nadu
TXN008078,INV00368,SCH007,SIP,5000.0,2026-02-09,Verified,Tamil Nadu
TXN008079,INV00368,SCH007,SIP,5000.0,2026-03-11,Verified,Tamil Nadu
TXN008080,INV00368,SCH007,SIP,5000.0,2026-04-10,Verified,Tamil Nadu
TXN008081,INV00368,SCH007,SIP,5000.0,2026-05-10,Pending,Tamil Nadu
TXN008082,INV00368,SCH007,SIP,5000.0,2026-06-09,Verified,Tamil Nadu
TXN008083,INV00369,SCH027,SIP,5000.0,2025-12-01,Verified,Karnataka
TXN008084,INV00369,SCH040,SIP,5000.0,2025-12-31,Verified,Karnataka
TXN008085,INV00369,SCH040,SIP,5000.0,2026-01-30,Verified,Karnataka
TXN008086,INV00369,SCH040,SIP,5000.0,2026-03-01,Verified,Karnataka
TXN008087,INV00369,SCH040,SIP,5000.0,2026-03-31,Pending,Karnataka
TXN008088,INV00369,SCH040,SIP,5000.0,2026-04-30,Verified,Karnataka
TXN008089,INV00369,SCH027,SIP,5000.0,2026-05-30,Verified,Karnataka
TXN008090,INV00370,SCH039,SIP,2000.0,2023-11-01,Verified,Tamil Nadu
TXN008091,INV00370,SCH039,SIP,2000.0,2023-12-01,Verified,Tamil Nadu
TXN008092,INV00370,SCH039,SIP,2000.0,2024-01-10,Failed,Tamil Nadu
TXN008093,INV00370,SCH039,SIP,2000.0,2024-02-09,Verified,Tamil Nadu
TXN008094,INV00370,SCH039,SIP,2000.0,2024-03-10,Verified,Tamil Nadu
TXN008095,INV00370,SCH018,SIP,2000.0,2024-04-09,Verified,Tamil Nadu
TXN008096,INV00370,SCH039,SIP,2000.0,2024-05-09,Verified,Tamil Nadu
TXN008097,INV00370,SCH039,SIP,2000.0,2024-06-18,Verified,Tamil Nadu
TXN008098,INV00370,SCH039,SIP,2000.0,2024-07-18,Verified,Tamil Nadu
TXN008099,INV00370,SCH018,SIP,2000.0,2024-08-17,Verified,Tamil Nadu
TXN008100,INV00370,SCH039,SIP,2000.0,2024-09-16,Verified,Tamil Nadu
TXN008101,INV00370,SCH018,SIP,2000.0,2024-10-26,Verified,Tamil Nadu
TXN008102,INV00370,SCH039,SIP,2000.0,2024-11-25,Verified,Tamil Nadu
TXN008103,INV00370,SCH039,SIP,2000.0,2025-01-04,Verified,Tamil Nadu
TXN008104,INV00370,SCH018,SIP,2000.0,2025-02-03,Verified,Tamil Nadu
TXN008105,INV00370,SCH039,SIP,2000.0,2025-03-05,Verified,Tamil Nadu
TXN008106,INV00370,SCH039,SIP,2000.0,2025-04-14,Verified,Tamil Nadu
TXN008107,INV00370,SCH039,SIP,2000.0,2025-05-14,Pending,Tamil Nadu
TXN008108,INV00370,SCH039,SIP,2000.0,2025-06-13,Verified,Tamil Nadu
TXN008109,INV00370,SCH018,SIP,2000.0,2025-07-13,Verified,Tamil Nadu
TXN008110,INV00370,SCH039,SIP,2000.0,2025-08-22,Verified,Tamil Nadu
TXN008111,INV00370,SCH039,SIP,2000.0,2025-10-01,Verified,Tamil Nadu
TXN008112,INV00370,SCH039,SIP,2000.0,2025-11-10,Verified,Tamil Nadu
TXN008113,INV00370,SCH018,SIP,2000.0,2025-12-10,Verified,Tamil Nadu
TXN008114,INV00370,SCH018,SIP,2000.0,2026-01-09,Verified,Tamil Nadu
TXN008115,INV00370,SCH018,SIP,2000.0,2026-02-18,Verified,Tamil Nadu
TXN008116,INV00370,SCH039,SIP,2000.0,2026-03-20,Pending,Tamil Nadu
TXN008117,INV00370,SCH039,SIP,2000.0,2026-04-19,Verified,Tamil Nadu
TXN008118,INV00370,SCH039,SIP,2000.0,2026-05-19,Verified,Tamil Nadu
TXN008119,INV00370,SCH039,SIP,2000.0,2026-06-18,Verified,Tamil Nadu
TXN008120,INV00371,SCH028,SIP,5000.0,2022-06-01,Verified,Tamil Nadu
TXN008121,INV00371,SCH028,SIP,5000.0,2022-07-01,Verified,Tamil Nadu
TXN008122,INV00371,SCH028,SIP,5000.0,2022-07-31,Verified,Tamil Nadu
TXN008123,INV00371,SCH028,SIP,5000.0,2022-08-30,Verified,Tamil Nadu
TXN008124,INV00371,SCH028,SIP,5000.0,2022-10-09,Verified,Tamil Nadu
TXN008125,INV00371,SCH028,SIP,5000.0,2022-11-08,Verified,Tamil Nadu
TXN008126,INV00371,SCH028,SIP,5000.0,2022-12-08,Pending,Tamil Nadu
TXN008127,INV00371,SCH028,SIP,5000.0,2023-01-17,Verified,Tamil Nadu
TXN008128,INV00371,SCH028,SIP,5000.0,2023-02-16,Verified,Tamil Nadu
TXN008129,INV00371,SCH028,SIP,5000.0,2023-03-18,Verified,Tamil Nadu
TXN008130,INV00371,SCH028,SIP,5000.0,2023-04-17,Verified,Tamil Nadu
TXN008131,INV00371,SCH028,SIP,5000.0,2023-05-27,Verified,Tamil Nadu
TXN008132,INV00371,SCH028,SIP,5000.0,2023-06-26,Verified,Tamil Nadu
TXN008133,INV00371,SCH028,SIP,5000.0,2023-08-05,Verified,Tamil Nadu
TXN008134,INV00371,SCH028,SIP,5000.0,2023-09-14,Verified,Tamil Nadu
TXN008135,INV00371,SCH028,SIP,5000.0,2023-10-14,Verified,Tamil Nadu
TXN008136,INV00371,SCH028,SIP,5000.0,2023-11-23,Pending,Tamil Nadu
TXN008137,INV00371,SCH028,SIP,5000.0,2023-12-23,Verified,Tamil Nadu
TXN008138,INV00371,SCH028,SIP,5000.0,2024-02-01,Failed,Tamil Nadu
TXN008139,INV00371,SCH028,SIP,5000.0,2024-03-02,Pending,Tamil Nadu
TXN008140,INV00371,SCH028,SIP,5000.0,2024-04-01,Pending,Tamil Nadu
TXN008141,INV00371,SCH028,SIP,5000.0,2024-05-01,Verified,Tamil Nadu
TXN008142,INV00371,SCH028,SIP,5000.0,2024-05-31,Verified,Tamil Nadu
TXN008143,INV00371,SCH028,SIP,5000.0,2024-06-30,Verified,Tamil Nadu
TXN008144,INV00371,SCH028,SIP,5000.0,2024-07-30,Verified,Tamil Nadu
TXN008145,INV00371,SCH028,SIP,5000.0,2024-08-29,Verified,Tamil Nadu
TXN008146,INV00371,SCH028,SIP,5000.0,2024-09-28,Verified,Tamil Nadu
TXN008147,INV00371,SCH028,SIP,5000.0,2024-11-07,Verified,Tamil Nadu
TXN008148,INV00371,SCH028,SIP,5000.0,2024-12-07,Verified,Tamil Nadu
TXN008149,INV00371,SCH028,SIP,5000.0,2025-01-06,Pending,Tamil Nadu
TXN008150,INV00371,SCH028,SIP,5000.0,2025-02-05,Verified,Tamil Nadu
TXN008151,INV00371,SCH028,SIP,5000.0,2025-03-07,Verified,Tamil Nadu
TXN008152,INV00371,SCH028,SIP,5000.0,2025-04-06,Verified,Tamil Nadu
TXN008153,INV00371,SCH028,SIP,5000.0,2025-05-06,Verified,Tamil Nadu
TXN008154,INV00371,SCH028,SIP,5000.0,2025-06-15,Verified,Tamil Nadu
TXN008155,INV00371,SCH028,SIP,5000.0,2025-07-15,Verified,Tamil Nadu
TXN008156,INV00371,SCH028,SIP,5000.0,2025-08-24,Verified,Tamil Nadu
TXN008157,INV00371,SCH028,SIP,5000.0,2025-10-03,Verified,Tamil Nadu
TXN008158,INV00371,SCH028,SIP,5000.0,2025-11-02,Verified,Tamil Nadu
TXN008159,INV00371,SCH028,SIP,5000.0,2025-12-02,Verified,Tamil Nadu
TXN008160,INV00371,SCH028,SIP,5000.0,2026-01-01,Pending,Tamil Nadu
TXN008161,INV00371,SCH028,SIP,5000.0,2026-02-10,Verified,Tamil Nadu
TXN008162,INV00371,SCH028,SIP,5000.0,2026-03-12,Verified,Tamil Nadu
TXN008163,INV00371,SCH028,SIP,5000.0,2026-04-11,Verified,Tamil Nadu
TXN008164,INV00371,SCH028,SIP,5000.0,2026-05-21,Verified,Tamil Nadu
TXN008165,INV00371,SCH028,SIP,5000.0,2026-06-20,Verified,Tamil Nadu
TXN008166,INV00372,SCH031,SIP,20000.0,2023-12-01,Verified,Karnataka
TXN008167,INV00372,SCH031,SIP,20000.0,2023-12-31,Verified,Karnataka
TXN008168,INV00372,SCH031,SIP,20000.0,2024-01-30,Verified,Karnataka
TXN008169,INV00372,SCH031,SIP,20000.0,2024-02-29,Verified,Karnataka
TXN008170,INV00372,SCH031,SIP,20000.0,2024-03-30,Verified,Karnataka
TXN008171,INV00372,SCH031,SIP,20000.0,2024-04-29,Verified,Karnataka
TXN008172,INV00372,SCH031,SIP,20000.0,2024-05-29,Verified,Karnataka
TXN008173,INV00372,SCH031,SIP,20000.0,2024-06-28,Verified,Karnataka
TXN008174,INV00372,SCH031,SIP,20000.0,2024-07-28,Verified,Karnataka
TXN008175,INV00372,SCH031,SIP,20000.0,2024-08-27,Verified,Karnataka
TXN008176,INV00372,SCH031,SIP,20000.0,2024-09-26,Pending,Karnataka
TXN008177,INV00372,SCH031,SIP,20000.0,2024-10-26,Verified,Karnataka
TXN008178,INV00372,SCH031,SIP,20000.0,2024-11-25,Verified,Karnataka
TXN008179,INV00372,SCH031,SIP,20000.0,2024-12-25,Verified,Karnataka
TXN008180,INV00372,SCH031,SIP,20000.0,2025-01-24,Verified,Karnataka
TXN008181,INV00372,SCH031,SIP,20000.0,2025-02-23,Verified,Karnataka
TXN008182,INV00372,SCH031,SIP,20000.0,2025-03-25,Verified,Karnataka
TXN008183,INV00372,SCH031,SIP,20000.0,2025-04-24,Verified,Karnataka
TXN008184,INV00372,SCH031,SIP,20000.0,2025-05-24,Verified,Karnataka
TXN008185,INV00372,SCH031,SIP,20000.0,2025-06-23,Verified,Karnataka
TXN008186,INV00372,SCH031,SIP,20000.0,2025-07-23,Verified,Karnataka
TXN008187,INV00372,SCH031,SIP,20000.0,2025-08-22,Verified,Karnataka
TXN008188,INV00372,SCH031,SIP,20000.0,2025-09-21,Verified,Karnataka
TXN008189,INV00372,SCH031,SIP,20000.0,2025-10-21,Verified,Karnataka
TXN008190,INV00372,SCH031,SIP,20000.0,2025-11-20,Verified,Karnataka
TXN008191,INV00372,SCH031,SIP,20000.0,2025-12-20,Verified,Karnataka
TXN008192,INV00372,SCH031,SIP,20000.0,2026-01-19,Verified,Karnataka
TXN008193,INV00372,SCH031,SIP,20000.0,2026-02-18,Verified,Karnataka
TXN008194,INV00372,SCH031,SIP,20000.0,2026-03-20,Verified,Karnataka
TXN008195,INV00372,SCH031,SIP,20000.0,2026-04-19,Verified,Karnataka
TXN008196,INV00372,SCH031,SIP,20000.0,2026-05-19,Verified,Karnataka
TXN008197,INV00372,SCH031,SIP,20000.0,2026-06-18,Verified,Karnataka
TXN008198,INV00373,SCH030,SIP,20000.0,2023-08-01,Verified,Gujarat
TXN008199,INV00373,SCH011,SIP,20000.0,2023-08-31,Verified,Gujarat
TXN008200,INV00373,SCH011,SIP,20000.0,2023-09-30,Verified,Gujarat
TXN008201,INV00373,SCH030,SIP,20000.0,2023-10-30,Verified,Gujarat
TXN008202,INV00373,SCH030,SIP,20000.0,2023-11-29,Verified,Gujarat
TXN008203,INV00373,SCH011,SIP,20000.0,2023-12-29,Pending,Gujarat
TXN008204,INV00373,SCH030,SIP,20000.0,2024-01-28,Verified,Gujarat
TXN008205,INV00373,SCH030,SIP,20000.0,2024-02-27,Verified,Gujarat
TXN008206,INV00373,SCH011,SIP,20000.0,2024-03-28,Verified,Gujarat
TXN008207,INV00373,SCH030,SIP,20000.0,2024-04-27,Verified,Gujarat
TXN008208,INV00373,SCH030,SIP,20000.0,2024-05-27,Verified,Gujarat
TXN008209,INV00373,SCH011,SIP,20000.0,2024-06-26,Verified,Gujarat
TXN008210,INV00373,SCH011,SIP,20000.0,2024-07-26,Pending,Gujarat
TXN008211,INV00373,SCH030,SIP,20000.0,2024-08-25,Verified,Gujarat
TXN008212,INV00373,SCH011,SIP,20000.0,2024-09-24,Verified,Gujarat
TXN008213,INV00373,SCH030,SIP,20000.0,2024-10-24,Verified,Gujarat
TXN008214,INV00373,SCH011,SIP,20000.0,2024-11-23,Verified,Gujarat
TXN008215,INV00373,SCH030,SIP,20000.0,2024-12-23,Failed,Gujarat
TXN008216,INV00373,SCH030,SIP,20000.0,2025-01-22,Verified,Gujarat
TXN008217,INV00373,SCH030,SIP,20000.0,2025-02-21,Verified,Gujarat
TXN008218,INV00373,SCH011,SIP,20000.0,2025-03-23,Verified,Gujarat
TXN008219,INV00373,SCH030,SIP,20000.0,2025-04-22,Verified,Gujarat
TXN008220,INV00373,SCH011,SIP,20000.0,2025-05-22,Verified,Gujarat
TXN008221,INV00373,SCH030,SIP,20000.0,2025-06-21,Verified,Gujarat
TXN008222,INV00373,SCH011,SIP,20000.0,2025-07-21,Verified,Gujarat
TXN008223,INV00373,SCH011,SIP,20000.0,2025-08-20,Verified,Gujarat
TXN008224,INV00373,SCH011,SIP,20000.0,2025-09-19,Verified,Gujarat
TXN008225,INV00373,SCH011,SIP,20000.0,2025-10-19,Verified,Gujarat
TXN008226,INV00373,SCH030,SIP,20000.0,2025-11-18,Verified,Gujarat
TXN008227,INV00373,SCH030,SIP,20000.0,2025-12-18,Verified,Gujarat
TXN008228,INV00373,SCH030,SIP,20000.0,2026-01-17,Pending,Gujarat
TXN008229,INV00373,SCH030,SIP,20000.0,2026-02-16,Verified,Gujarat
TXN008230,INV00373,SCH011,SIP,20000.0,2026-03-18,Failed,Gujarat
TXN008231,INV00373,SCH011,SIP,20000.0,2026-04-17,Verified,Gujarat
TXN008232,INV00373,SCH011,SIP,20000.0,2026-05-17,Verified,Gujarat
TXN008233,INV00373,SCH030,SIP,20000.0,2026-06-16,Verified,Gujarat
TXN008234,INV00374,SCH039,SIP,2000.0,2022-02-01,Verified,West Bengal
TXN008235,INV00374,SCH035,SIP,2000.0,2022-03-03,Verified,West Bengal
TXN008236,INV00374,SCH039,SIP,2000.0,2022-04-02,Pending,West Bengal
TXN008237,INV00374,SCH039,SIP,2000.0,2022-05-02,Verified,West Bengal
TXN008238,INV00374,SCH039,SIP,2000.0,2022-06-01,Pending,West Bengal
TXN008239,INV00374,SCH039,SIP,2000.0,2022-07-01,Pending,West Bengal
TXN008240,INV00374,SCH039,SIP,2000.0,2022-07-31,Verified,West Bengal
TXN008241,INV00374,SCH039,SIP,2000.0,2022-08-30,Verified,West Bengal
TXN008242,INV00374,SCH035,SIP,2000.0,2022-09-29,Verified,West Bengal
TXN008243,INV00374,SCH035,SIP,2000.0,2022-10-29,Verified,West Bengal
TXN008244,INV00374,SCH035,SIP,2000.0,2022-11-28,Verified,West Bengal
TXN008245,INV00374,SCH035,SIP,2000.0,2022-12-28,Verified,West Bengal
TXN008246,INV00374,SCH039,SIP,2000.0,2023-01-27,Verified,West Bengal
