amfi_code,scheme_name,date,nav
SCH018,Equity Small Cap Fund 018,2024-03-02,79.2889
SCH018,Equity Small Cap Fund 018,2024-03-03,77.3269
SCH018,Equity Small Cap Fund 018,2024-03-04,79.2843
SCH018,Equity Small Cap Fund 018,2024-03-05,80.5624
SCH018,Equity Small Cap Fund 018,2024-03-06,81.204
SCH018,Equity Small Cap Fund 018,2024-03-07,80.2799
SCH018,Equity Small Cap Fund 018,2024-03-08,80.2304
SCH018,Equity Small Cap Fund 018,2024-03-09,81.0074
SCH018,Equity Small Cap Fund 018,2024-03-10,79.9323
SCH018,Equity Small Cap Fund 018,2024-03-11,79.7751
SCH018,Equity Small Cap Fund 018,2024-03-12,80.6626
SCH018,Equity Small Cap Fund 018,2024-03-13,79.232
SCH018,Equity Small Cap Fund 018,2024-03-14,79.564
SCH018,Equity Small Cap Fund 018,2024-03-15,77.9045
SCH018,Equity Small Cap Fund 018,2024-03-16,77.0377
SCH018,Equity Small Cap Fund 018,2024-03-17,76.5866
SCH018,Equity Small Cap Fund 018,2024-03-18,77.0739
SCH018,Equity Small Cap Fund 018,2024-03-19,76.4412
SCH018,Equity Small Cap Fund 018,2024-03-20,76.5716
SCH018,Equity Small Cap Fund 018,2024-03-21,75.9555
SCH018,Equity Small Cap Fund 018,2024-03-22,75.487
SCH018,Equity Small Cap Fund 018,2024-03-23,76.635
SCH018,Equity Small Cap Fund 018,2024-03-24,75.5926
SCH018,Equity Small Cap Fund 018,2024-03-25,76.2964
SCH018,Equity Small Cap Fund 018,2024-03-26,76.3106
SCH018,Equity Small Cap Fund 018,2024-03-27,75.7989
SCH018,Equity Small Cap Fund 018,2024-03-28,74.7066
SCH018,Equity Small Cap Fund 018,2024-03-29,73.6939
SCH018,Equity Small Cap Fund 018,2024-03-30,73.0555
SCH018,Equity Small Cap Fund 018,2024-03-31,72.9385
SCH018,Equity Small Cap Fund 018,2024-04-01,73.4813
SCH018,Equity Small Cap Fund 018,2024-04-02,73.2313
SCH018,Equity Small Cap Fund 018,2024-04-03,73.0409
SCH018,Equity Small Cap Fund 018,2024-04-04,72.9819
SCH018,Equity Small Cap Fund 018,2024-04-05,73.4141
SCH018,Equity Small Cap Fund 018,2024-04-06,73.9968
SCH018,Equity Small Cap Fund 018,2024-04-07,72.78
SCH018,Equity Small Cap Fund 018,2024-04-08,72.5482
SCH018,Equity Small Cap Fund 018,2024-04-09,73.6313
SCH018,Equity Small Cap Fund 018,2024-04-10,72.4831
SCH018,Equity Small Cap Fund 018,2024-04-11,72.5623
SCH018,Equity Small Cap Fund 018,2024-04-12,72.428
SCH018,Equity Small Cap Fund 018,2024-04-13,71.95
SCH018,Equity Small Cap Fund 018,2024-04-14,73.3378
SCH018,Equity Small Cap Fund 018,2024-04-15,73.3849
SCH018,Equity Small Cap Fund 018,2024-04-16,74.7304
SCH018,Equity Small Cap Fund 018,2024-04-17,74.7503
SCH018,Equity Small Cap Fund 018,2024-04-18,75.1781
SCH018,Equity Small Cap Fund 018,2024-04-19,74.6724
SCH018,Equity Small Cap Fund 018,2024-04-20,74.1801
SCH018,Equity Small Cap Fund 018,2024-04-21,74.5593
SCH018,Equity Small Cap Fund 018,2024-04-22,74.9569
SCH018,Equity Small Cap Fund 018,2024-04-23,75.5098
SCH018,Equity Small Cap Fund 018,2024-04-24,75.8662
SCH018,Equity Small Cap Fund 018,2024-04-25,74.6647
SCH018,Equity Small Cap Fund 018,2024-04-26,73.9572
SCH018,Equity Small Cap Fund 018,2024-04-27,74.7263
SCH018,Equity Small Cap Fund 018,2024-04-28,72.985
SCH018,Equity Small Cap Fund 018,2024-04-29,73.2559
SCH018,Equity Small Cap Fund 018,2024-04-30,73.1722
SCH018,Equity Small Cap Fund 018,2024-05-01,73.7865
SCH018,Equity Small Cap Fund 018,2024-05-02,74.0225
SCH018,Equity Small Cap Fund 018,2024-05-03,73.2995
SCH018,Equity Small Cap Fund 018,2024-05-04,72.5436
SCH018,Equity Small Cap Fund 018,2024-05-05,71.958
SCH018,Equity Small Cap Fund 018,2024-05-06,72.3293
SCH018,Equity Small Cap Fund 018,2024-05-07,70.2009
SCH018,Equity Small Cap Fund 018,2024-05-08,70.2071
SCH018,Equity Small Cap Fund 018,2024-05-09,69.3368
SCH018,Equity Small Cap Fund 018,2024-05-10,69.3708
SCH018,Equity Small Cap Fund 018,2024-05-11,69.5327
SCH018,Equity Small Cap Fund 018,2024-05-12,68.0205
SCH018,Equity Small Cap Fund 018,2024-05-13,67.7129
SCH018,Equity Small Cap Fund 018,2024-05-14,67.7174
SCH018,Equity Small Cap Fund 018,2024-05-15,67.667
SCH018,Equity Small Cap Fund 018,2024-05-16,67.446
SCH018,Equity Small Cap Fund 018,2024-05-17,66.3364
SCH018,Equity Small Cap Fund 018,2024-05-18,65.3664
SCH018,Equity Small Cap Fund 018,2024-05-19,64.1678
SCH018,Equity Small Cap Fund 018,2024-05-20,64.4789
SCH018,Equity Small Cap Fund 018,2024-05-21,64.2734
SCH018,Equity Small Cap Fund 018,2024-05-22,64.1178
SCH018,Equity Small Cap Fund 018,2024-05-23,62.6902
SCH018,Equity Small Cap Fund 018,2024-05-24,62.552
SCH018,Equity Small Cap Fund 018,2024-05-25,62.9151
SCH018,Equity Small Cap Fund 018,2024-05-26,61.4113
SCH018,Equity Small Cap Fund 018,2024-05-27,60.9062
SCH018,Equity Small Cap Fund 018,2024-05-28,59.6488
SCH018,Equity Small Cap Fund 018,2024-05-29,59.2406
SCH018,Equity Small Cap Fund 018,2024-05-30,58.4935
SCH018,Equity Small Cap Fund 018,2024-05-31,58.6555
SCH018,Equity Small Cap Fund 018,2024-06-01,58.6691
SCH018,Equity Small Cap Fund 018,2024-06-02,59.4727
SCH018,Equity Small Cap Fund 018,2024-06-03,59.3271
SCH018,Equity Small Cap Fund 018,2024-06-04,59.4613
SCH018,Equity Small Cap Fund 018,2024-06-05,58.9563
SCH018,Equity Small Cap Fund 018,2024-06-06,58.0698
SCH018,Equity Small Cap Fund 018,2024-06-07,58.547
SCH018,Equity Small Cap Fund 018,2024-06-08,59.315
SCH018,Equity Small Cap Fund 018,2024-06-09,59.7106
SCH018,Equity Small Cap Fund 018,2024-06-10,59.6971
SCH018,Equity Small Cap Fund 018,2024-06-11,58.8918
SCH018,Equity Small Cap Fund 018,2024-06-12,59.5926
SCH018,Equity Small Cap Fund 018,2024-06-13,59.8998
SCH018,Equity Small Cap Fund 018,2024-06-14,61.2474
SCH018,Equity Small Cap Fund 018,2024-06-15,60.2887
SCH018,Equity Small Cap Fund 018,2024-06-16,60.8042
SCH018,Equity Small Cap Fund 018,2024-06-17,61.0954
SCH018,Equity Small Cap Fund 018,2024-06-18,60.7347
SCH018,Equity Small Cap Fund 018,2024-06-19,61.6194
SCH018,Equity Small Cap Fund 018,2024-06-20,61.806
SCH018,Equity Small Cap Fund 018,2024-06-21,60.9999
SCH018,Equity Small Cap Fund 018,2024-06-22,60.8034
SCH018,Equity Small Cap Fund 018,2024-06-23,60.0017
SCH018,Equity Small Cap Fund 018,2024-06-24,59.5563
SCH018,Equity Small Cap Fund 018,2024-06-25,59.9521
SCH018,Equity Small Cap Fund 018,2024-06-26,60.5559
SCH018,Equity Small Cap Fund 018,2024-06-27,60.6077
SCH018,Equity Small Cap Fund 018,2024-06-28,59.953
SCH018,Equity Small Cap Fund 018,2024-06-29,60.1197
SCH018,Equity Small Cap Fund 018,2024-06-30,60.5333
SCH018,Equity Small Cap Fund 018,2024-07-01,58.9918
SCH018,Equity Small Cap Fund 018,2024-07-02,58.9681
SCH018,Equity Small Cap Fund 018,2024-07-03,58.7274
SCH018,Equity Small Cap Fund 018,2024-07-04,59.2938
SCH018,Equity Small Cap Fund 018,2024-07-05,59.4615
SCH018,Equity Small Cap Fund 018,2024-07-06,59.7001
SCH018,Equity Small Cap Fund 018,2024-07-07,59.2474
SCH018,Equity Small Cap Fund 018,2024-07-08,59.1419
SCH018,Equity Small Cap Fund 018,2024-07-09,59.7052
SCH018,Equity Small Cap Fund 018,2024-07-10,59.5512
SCH018,Equity Small Cap Fund 018,2024-07-11,59.5688
SCH018,Equity Small Cap Fund 018,2024-07-12,58.3637
SCH018,Equity Small Cap Fund 018,2024-07-13,58.2106
SCH018,Equity Small Cap Fund 018,2024-07-14,56.7004
SCH018,Equity Small Cap Fund 018,2024-07-15,56.2472
SCH018,Equity Small Cap Fund 018,2024-07-16,56.1888
SCH018,Equity Small Cap Fund 018,2024-07-17,56.6048
SCH018,Equity Small Cap Fund 018,2024-07-18,55.8242
SCH018,Equity Small Cap Fund 018,2024-07-19,55.9741
SCH018,Equity Small Cap Fund 018,2024-07-20,56.8597
SCH018,Equity Small Cap Fund 018,2024-07-21,56.3202
SCH018,Equity Small Cap Fund 018,2024-07-22,55.1732
SCH018,Equity Small Cap Fund 018,2024-07-23,55.2658
SCH018,Equity Small Cap Fund 018,2024-07-24,54.3758
SCH018,Equity Small Cap Fund 018,2024-07-25,53.7435
SCH018,Equity Small Cap Fund 018,2024-07-26,54.2423
SCH018,Equity Small Cap Fund 018,2024-07-27,55.3663
SCH018,Equity Small Cap Fund 018,2024-07-28,54.6018
SCH018,Equity Small Cap Fund 018,2024-07-29,54.0204
SCH018,Equity Small Cap Fund 018,2024-07-30,53.638
SCH018,Equity Small Cap Fund 018,2024-07-31,53.1888
SCH018,Equity Small Cap Fund 018,2024-08-01,54.327
SCH018,Equity Small Cap Fund 018,2024-08-02,53.8834
SCH018,Equity Small Cap Fund 018,2024-08-03,53.5357
SCH018,Equity Small Cap Fund 018,2024-08-04,54.4776
SCH018,Equity Small Cap Fund 018,2024-08-05,54.7565
SCH018,Equity Small Cap Fund 018,2024-08-06,55.3058
SCH018,Equity Small Cap Fund 018,2024-08-07,54.6048
SCH018,Equity Small Cap Fund 018,2024-08-08,54.1592
SCH018,Equity Small Cap Fund 018,2024-08-09,53.3859
SCH018,Equity Small Cap Fund 018,2024-08-10,53.8032
SCH018,Equity Small Cap Fund 018,2024-08-11,54.4974
SCH018,Equity Small Cap Fund 018,2024-08-12,54.007
SCH018,Equity Small Cap Fund 018,2024-08-13,53.6738
SCH018,Equity Small Cap Fund 018,2024-08-14,53.3707
SCH018,Equity Small Cap Fund 018,2024-08-15,52.2838
SCH018,Equity Small Cap Fund 018,2024-08-16,51.7669
SCH018,Equity Small Cap Fund 018,2024-08-17,52.1541
SCH018,Equity Small Cap Fund 018,2024-08-18,51.5123
SCH018,Equity Small Cap Fund 018,2024-08-19,51.4771
SCH018,Equity Small Cap Fund 018,2024-08-20,50.5764
SCH018,Equity Small Cap Fund 018,2024-08-21,50.398
SCH018,Equity Small Cap Fund 018,2024-08-22,49.9666
SCH018,Equity Small Cap Fund 018,2024-08-23,49.1441
SCH018,Equity Small Cap Fund 018,2024-08-24,49.5218
SCH018,Equity Small Cap Fund 018,2024-08-25,49.9358
SCH018,Equity Small Cap Fund 018,2024-08-26,49.2649
SCH018,Equity Small Cap Fund 018,2024-08-27,49.0484
SCH018,Equity Small Cap Fund 018,2024-08-28,48.9862
SCH018,Equity Small Cap Fund 018,2024-08-29,47.8313
SCH018,Equity Small Cap Fund 018,2024-08-30,46.9433
SCH018,Equity Small Cap Fund 018,2024-08-31,47.5834
SCH018,Equity Small Cap Fund 018,2024-09-01,46.9847
SCH018,Equity Small Cap Fund 018,2024-09-02,47.7035
SCH018,Equity Small Cap Fund 018,2024-09-03,46.9428
SCH018,Equity Small Cap Fund 018,2024-09-04,47.3233
SCH018,Equity Small Cap Fund 018,2024-09-05,47.156
SCH018,Equity Small Cap Fund 018,2024-09-06,47.0688
SCH018,Equity Small Cap Fund 018,2024-09-07,48.1265
SCH018,Equity Small Cap Fund 018,2024-09-08,47.4118
SCH018,Equity Small Cap Fund 018,2024-09-09,47.7597
SCH018,Equity Small Cap Fund 018,2024-09-10,48.0865
SCH018,Equity Small Cap Fund 018,2024-09-11,50.0318
SCH018,Equity Small Cap Fund 018,2024-09-12,49.3951
SCH018,Equity Small Cap Fund 018,2024-09-13,49.034
SCH018,Equity Small Cap Fund 018,2024-09-14,49.5239
SCH018,Equity Small Cap Fund 018,2024-09-15,49.4148
SCH018,Equity Small Cap Fund 018,2024-09-16,49.1501
SCH018,Equity Small Cap Fund 018,2024-09-17,49.7246
SCH018,Equity Small Cap Fund 018,2024-09-18,49.5755
SCH018,Equity Small Cap Fund 018,2024-09-19,49.0549
SCH018,Equity Small Cap Fund 018,2024-09-20,49.4922
SCH018,Equity Small Cap Fund 018,2024-09-21,49.7249
SCH018,Equity Small Cap Fund 018,2024-09-22,49.5482
SCH018,Equity Small Cap Fund 018,2024-09-23,49.3439
SCH018,Equity Small Cap Fund 018,2024-09-24,48.812
SCH018,Equity Small Cap Fund 018,2024-09-25,49.2465
SCH018,Equity Small Cap Fund 018,2024-09-26,49.0436
SCH018,Equity Small Cap Fund 018,2024-09-27,48.6003
SCH018,Equity Small Cap Fund 018,2024-09-28,47.8603
SCH018,Equity Small Cap Fund 018,2024-09-29,48.0951
SCH018,Equity Small Cap Fund 018,2024-09-30,47.8112
SCH018,Equity Small Cap Fund 018,2024-10-01,46.666
SCH018,Equity Small Cap Fund 018,2024-10-02,46.0015
SCH018,Equity Small Cap Fund 018,2024-10-03,45.8817
SCH018,Equity Small Cap Fund 018,2024-10-04,45.7778
SCH018,Equity Small Cap Fund 018,2024-10-05,45.6531
SCH018,Equity Small Cap Fund 018,2024-10-06,45.4526
SCH018,Equity Small Cap Fund 018,2024-10-07,44.6567
SCH018,Equity Small Cap Fund 018,2024-10-08,44.197
SCH018,Equity Small Cap Fund 018,2024-10-09,44.8336
SCH018,Equity Small Cap Fund 018,2024-10-10,45.4001
SCH018,Equity Small Cap Fund 018,2024-10-11,45.724
SCH018,Equity Small Cap Fund 018,2024-10-12,46.0018
SCH018,Equity Small Cap Fund 018,2024-10-13,46.5104
SCH018,Equity Small Cap Fund 018,2024-10-14,45.8942
SCH018,Equity Small Cap Fund 018,2024-10-15,45.9215
SCH018,Equity Small Cap Fund 018,2024-10-16,45.3133
SCH018,Equity Small Cap Fund 018,2024-10-17,44.7227
SCH018,Equity Small Cap Fund 018,2024-10-18,44.9292
SCH018,Equity Small Cap Fund 018,2024-10-19,45.4486
SCH018,Equity Small Cap Fund 018,2024-10-20,45.352
SCH018,Equity Small Cap Fund 018,2024-10-21,46.2584
SCH018,Equity Small Cap Fund 018,2024-10-22,46.3853
SCH018,Equity Small Cap Fund 018,2024-10-23,45.9622
SCH018,Equity Small Cap Fund 018,2024-10-24,45.372
SCH018,Equity Small Cap Fund 018,2024-10-25,45.9354
SCH018,Equity Small Cap Fund 018,2024-10-26,46.0154
SCH018,Equity Small Cap Fund 018,2024-10-27,46.3979
SCH018,Equity Small Cap Fund 018,2024-10-28,44.9273
SCH018,Equity Small Cap Fund 018,2024-10-29,45.0682
SCH018,Equity Small Cap Fund 018,2024-10-30,44.8004
SCH018,Equity Small Cap Fund 018,2024-10-31,44.0601
SCH018,Equity Small Cap Fund 018,2024-11-01,44.0357
SCH018,Equity Small Cap Fund 018,2024-11-02,44.6215
SCH018,Equity Small Cap Fund 018,2024-11-03,45.8439
SCH018,Equity Small Cap Fund 018,2024-11-04,45.9863
SCH018,Equity Small Cap Fund 018,2024-11-05,45.6041
SCH018,Equity Small Cap Fund 018,2024-11-06,45.1922
SCH018,Equity Small Cap Fund 018,2024-11-07,45.7235
SCH018,Equity Small Cap Fund 018,2024-11-08,45.1857
SCH018,Equity Small Cap Fund 018,2024-11-09,45.5322
SCH018,Equity Small Cap Fund 018,2024-11-10,45.7018
SCH018,Equity Small Cap Fund 018,2024-11-11,45.8113
SCH018,Equity Small Cap Fund 018,2024-11-12,44.9585
SCH018,Equity Small Cap Fund 018,2024-11-13,44.7749
SCH018,Equity Small Cap Fund 018,2024-11-14,44.0004
SCH018,Equity Small Cap Fund 018,2024-11-15,43.6986
SCH018,Equity Small Cap Fund 018,2024-11-16,44.1882
SCH018,Equity Small Cap Fund 018,2024-11-17,44.8498
SCH018,Equity Small Cap Fund 018,2024-11-18,44.974
SCH018,Equity Small Cap Fund 018,2024-11-19,44.6752
SCH018,Equity Small Cap Fund 018,2024-11-20,45.5355
SCH018,Equity Small Cap Fund 018,2024-11-21,45.2257
SCH018,Equity Small Cap Fund 018,2024-11-22,44.6184
SCH018,Equity Small Cap Fund 018,2024-11-23,45.0002
SCH018,Equity Small Cap Fund 018,2024-11-24,45.2564
SCH018,Equity Small Cap Fund 018,2024-11-25,44.9708
SCH018,Equity Small Cap Fund 018,2024-11-26,45.0339
SCH018,Equity Small Cap Fund 018,2024-11-27,45.2818
SCH018,Equity Small Cap Fund 018,2024-11-28,45.4016
SCH018,Equity Small Cap Fund 018,2024-11-29,45.6607
SCH018,Equity Small Cap Fund 018,2024-11-30,45.3927
SCH018,Equity Small Cap Fund 018,2024-12-01,45.6884
SCH018,Equity Small Cap Fund 018,2024-12-02,45.7072
SCH018,Equity Small Cap Fund 018,2024-12-03,45.4576
SCH018,Equity Small Cap Fund 018,2024-12-04,45.3325
SCH018,Equity Small Cap Fund 018,2024-12-05,45.2883
SCH018,Equity Small Cap Fund 018,2024-12-06,44.5119
SCH018,Equity Small Cap Fund 018,2024-12-07,44.1807
SCH018,Equity Small Cap Fund 018,2024-12-08,44.224
SCH018,Equity Small Cap Fund 018,2024-12-09,43.5159
SCH018,Equity Small Cap Fund 018,2024-12-10,43.2009
SCH018,Equity Small Cap Fund 018,2024-12-11,44.4457
SCH018,Equity Small Cap Fund 018,2024-12-12,43.8523
SCH018,Equity Small Cap Fund 018,2024-12-13,43.6591
SCH018,Equity Small Cap Fund 018,2024-12-14,43.2311
SCH018,Equity Small Cap Fund 018,2024-12-15,43.1791
SCH018,Equity Small Cap Fund 018,2024-12-16,42.7655
SCH018,Equity Small Cap Fund 018,2024-12-17,42.6492
SCH018,Equity Small Cap Fund 018,2024-12-18,42.29
SCH018,Equity Small Cap Fund 018,2024-12-19,42.8339
SCH018,Equity Small Cap Fund 018,2024-12-20,42.8844
SCH018,Equity Small Cap Fund 018,2024-12-21,42.3768
SCH018,Equity Small Cap Fund 018,2024-12-22,42.8129
SCH018,Equity Small Cap Fund 018,2024-12-23,42.3291
SCH018,Equity Small Cap Fund 018,2024-12-24,41.5431
SCH018,Equity Small Cap Fund 018,2024-12-25,41.5499
SCH018,Equity Small Cap Fund 018,2024-12-26,42.5092
SCH018,Equity Small Cap Fund 018,2024-12-27,41.5854
SCH018,Equity Small Cap Fund 018,2024-12-28,40.9295
SCH018,Equity Small Cap Fund 018,2024-12-29,41.3073
SCH018,Equity Small Cap Fund 018,2024-12-30,40.9972
SCH018,Equity Small Cap Fund 018,2024-12-31,41.3064
SCH018,Equity Small Cap Fund 018,2025-01-01,41.024
SCH018,Equity Small Cap Fund 018,2025-01-02,41.1051
SCH018,Equity Small Cap Fund 018,2025-01-03,41.7793
SCH018,Equity Small Cap Fund 018,2025-01-04,41.3593
SCH018,Equity Small Cap Fund 018,2025-01-05,41.7693
SCH018,Equity Small Cap Fund 018,2025-01-06,42.0541
SCH018,Equity Small Cap Fund 018,2025-01-07,41.5199
SCH018,Equity Small Cap Fund 018,2025-01-08,41.7578
SCH018,Equity Small Cap Fund 018,2025-01-09,41.8144
SCH018,Equity Small Cap Fund 018,2025-01-10,41.8779
SCH018,Equity Small Cap Fund 018,2025-01-11,42.0341
SCH018,Equity Small Cap Fund 018,2025-01-12,41.931
SCH018,Equity Small Cap Fund 018,2025-01-13,41.9868
SCH018,Equity Small Cap Fund 018,2025-01-14,42.1074
SCH018,Equity Small Cap Fund 018,2025-01-15,42.4196
SCH018,Equity Small Cap Fund 018,2025-01-16,41.8663
SCH018,Equity Small Cap Fund 018,2025-01-17,42.382
SCH018,Equity Small Cap Fund 018,2025-01-18,41.971
SCH018,Equity Small Cap Fund 018,2025-01-19,42.2881
SCH018,Equity Small Cap Fund 018,2025-01-20,42.3479
SCH018,Equity Small Cap Fund 018,2025-01-21,41.8892
SCH018,Equity Small Cap Fund 018,2025-01-22,42.1177
SCH018,Equity Small Cap Fund 018,2025-01-23,41.7888
SCH018,Equity Small Cap Fund 018,2025-01-24,42.22
SCH018,Equity Small Cap Fund 018,2025-01-25,41.9795
SCH018,Equity Small Cap Fund 018,2025-01-26,41.444
SCH018,Equity Small Cap Fund 018,2025-01-27,42.0452
SCH018,Equity Small Cap Fund 018,2025-01-28,42.1432
SCH018,Equity Small Cap Fund 018,2025-01-29,42.5016
SCH018,Equity Small Cap Fund 018,2025-01-30,42.2057
SCH018,Equity Small Cap Fund 018,2025-01-31,41.5166
SCH018,Equity Small Cap Fund 018,2025-02-01,42.1716
SCH018,Equity Small Cap Fund 018,2025-02-02,42.1987
SCH018,Equity Small Cap Fund 018,2025-02-03,42.4148
SCH018,Equity Small Cap Fund 018,2025-02-04,42.6952
SCH018,Equity Small Cap Fund 018,2025-02-05,42.5962
SCH018,Equity Small Cap Fund 018,2025-02-06,42.7127
SCH018,Equity Small Cap Fund 018,2025-02-07,43.3554
SCH018,Equity Small Cap Fund 018,2025-02-08,43.3731
SCH018,Equity Small Cap Fund 018,2025-02-09,43.7712
SCH018,Equity Small Cap Fund 018,2025-02-10,43.0174
SCH018,Equity Small Cap Fund 018,2025-02-11,43.4826
SCH018,Equity Small Cap Fund 018,2025-02-12,42.9174
SCH018,Equity Small Cap Fund 018,2025-02-13,43.3373
SCH018,Equity Small Cap Fund 018,2025-02-14,43.52
SCH018,Equity Small Cap Fund 018,2025-02-15,43.5129
SCH018,Equity Small Cap Fund 018,2025-02-16,43.5044
SCH018,Equity Small Cap Fund 018,2025-02-17,43.4359
SCH018,Equity Small Cap Fund 018,2025-02-18,43.1454
SCH018,Equity Small Cap Fund 018,2025-02-19,43.0957
SCH018,Equity Small Cap Fund 018,2025-02-20,43.9823
SCH018,Equity Small Cap Fund 018,2025-02-21,44.5285
SCH018,Equity Small Cap Fund 018,2025-02-22,44.2107
SCH018,Equity Small Cap Fund 018,2025-02-23,44.3481
SCH018,Equity Small Cap Fund 018,2025-02-24,44.4175
SCH018,Equity Small Cap Fund 018,2025-02-25,44.3917
SCH018,Equity Small Cap Fund 018,2025-02-26,44.0221
SCH018,Equity Small Cap Fund 018,2025-02-27,44.2296
SCH018,Equity Small Cap Fund 018,2025-02-28,44.5973
SCH018,Equity Small Cap Fund 018,2025-03-01,44.2939
SCH018,Equity Small Cap Fund 018,2025-03-02,45.1044
SCH018,Equity Small Cap Fund 018,2025-03-03,45.7538
SCH018,Equity Small Cap Fund 018,2025-03-04,46.0116
SCH018,Equity Small Cap Fund 018,2025-03-05,45.5337
SCH018,Equity Small Cap Fund 018,2025-03-06,45.7301
SCH018,Equity Small Cap Fund 018,2025-03-07,45.8782
SCH018,Equity Small Cap Fund 018,2025-03-08,46.1222
SCH018,Equity Small Cap Fund 018,2025-03-09,46.8147
SCH018,Equity Small Cap Fund 018,2025-03-10,46.7733
SCH018,Equity Small Cap Fund 018,2025-03-11,47.6681
SCH018,Equity Small Cap Fund 018,2025-03-12,47.8759
SCH018,Equity Small Cap Fund 018,2025-03-13,47.7842
SCH018,Equity Small Cap Fund 018,2025-03-14,48.8495
SCH018,Equity Small Cap Fund 018,2025-03-15,49.2486
SCH018,Equity Small Cap Fund 018,2025-03-16,49.0815
SCH018,Equity Small Cap Fund 018,2025-03-17,49.1531
SCH018,Equity Small Cap Fund 018,2025-03-18,49.4685
SCH018,Equity Small Cap Fund 018,2025-03-19,49.4359
SCH018,Equity Small Cap Fund 018,2025-03-20,49.5301
SCH018,Equity Small Cap Fund 018,2025-03-21,49.2005
SCH018,Equity Small Cap Fund 018,2025-03-22,48.4887
SCH018,Equity Small Cap Fund 018,2025-03-23,48.5691
SCH018,Equity Small Cap Fund 018,2025-03-24,48.6643
SCH018,Equity Small Cap Fund 018,2025-03-25,48.9293
SCH018,Equity Small Cap Fund 018,2025-03-26,48.7098
SCH018,Equity Small Cap Fund 018,2025-03-27,48.1562
SCH018,Equity Small Cap Fund 018,2025-03-28,47.7715
SCH018,Equity Small Cap Fund 018,2025-03-29,48.2588
SCH018,Equity Small Cap Fund 018,2025-03-30,48.0031
SCH018,Equity Small Cap Fund 018,2025-03-31,47.8457
SCH018,Equity Small Cap Fund 018,2025-04-01,47.7447
SCH018,Equity Small Cap Fund 018,2025-04-02,47.512
SCH018,Equity Small Cap Fund 018,2025-04-03,47.2488
SCH018,Equity Small Cap Fund 018,2025-04-04,46.9114
SCH018,Equity Small Cap Fund 018,2025-04-05,47.5356
SCH018,Equity Small Cap Fund 018,2025-04-06,47.8599
SCH018,Equity Small Cap Fund 018,2025-04-07,48.4309
SCH018,Equity Small Cap Fund 018,2025-04-08,49.0965
SCH018,Equity Small Cap Fund 018,2025-04-09,48.0925
SCH018,Equity Small Cap Fund 018,2025-04-10,48.2749
SCH018,Equity Small Cap Fund 018,2025-04-11,48.054
SCH018,Equity Small Cap Fund 018,2025-04-12,48.5706
SCH018,Equity Small Cap Fund 018,2025-04-13,48.2805
SCH018,Equity Small Cap Fund 018,2025-04-14,47.8562
SCH018,Equity Small Cap Fund 018,2025-04-15,47.2721
SCH018,Equity Small Cap Fund 018,2025-04-16,47.1764
SCH018,Equity Small Cap Fund 018,2025-04-17,47.5979
SCH018,Equity Small Cap Fund 018,2025-04-18,47.741
SCH018,Equity Small Cap Fund 018,2025-04-19,47.2576
SCH018,Equity Small Cap Fund 018,2025-04-20,48.2063
SCH018,Equity Small Cap Fund 018,2025-04-21,48.5218
SCH018,Equity Small Cap Fund 018,2025-04-22,48.8953
SCH018,Equity Small Cap Fund 018,2025-04-23,49.495
SCH018,Equity Small Cap Fund 018,2025-04-24,48.799
SCH018,Equity Small Cap Fund 018,2025-04-25,48.4329
SCH018,Equity Small Cap Fund 018,2025-04-26,48.8255
SCH018,Equity Small Cap Fund 018,2025-04-27,48.5034
SCH018,Equity Small Cap Fund 018,2025-04-28,48.4173
SCH018,Equity Small Cap Fund 018,2025-04-29,48.4174
SCH018,Equity Small Cap Fund 018,2025-04-30,47.8946
SCH018,Equity Small Cap Fund 018,2025-05-01,47.7726
SCH018,Equity Small Cap Fund 018,2025-05-02,48.1992
SCH018,Equity Small Cap Fund 018,2025-05-03,48.5494
SCH018,Equity Small Cap Fund 018,2025-05-04,49.0697
SCH018,Equity Small Cap Fund 018,2025-05-05,49.5501
SCH018,Equity Small Cap Fund 018,2025-05-06,49.7657
SCH018,Equity Small Cap Fund 018,2025-05-07,49.9469
SCH018,Equity Small Cap Fund 018,2025-05-08,50.0957
SCH018,Equity Small Cap Fund 018,2025-05-09,49.8481
SCH018,Equity Small Cap Fund 018,2025-05-10,49.4209
SCH018,Equity Small Cap Fund 018,2025-05-11,49.1488
SCH018,Equity Small Cap Fund 018,2025-05-12,49.039
SCH018,Equity Small Cap Fund 018,2025-05-13,48.7839
SCH018,Equity Small Cap Fund 018,2025-05-14,48.9997
SCH018,Equity Small Cap Fund 018,2025-05-15,49.123
SCH018,Equity Small Cap Fund 018,2025-05-16,49.2942
SCH018,Equity Small Cap Fund 018,2025-05-17,49.4846
SCH018,Equity Small Cap Fund 018,2025-05-18,50.0517
SCH018,Equity Small Cap Fund 018,2025-05-19,50.0829
SCH018,Equity Small Cap Fund 018,2025-05-20,50.5725
SCH018,Equity Small Cap Fund 018,2025-05-21,50.843
SCH018,Equity Small Cap Fund 018,2025-05-22,51.3955
SCH018,Equity Small Cap Fund 018,2025-05-23,52.1783
SCH018,Equity Small Cap Fund 018,2025-05-24,52.4857
SCH018,Equity Small Cap Fund 018,2025-05-25,52.5714
SCH018,Equity Small Cap Fund 018,2025-05-26,52.6543
SCH018,Equity Small Cap Fund 018,2025-05-27,52.4683
